arquivo,destino,nota
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_20_0.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_20_1.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_20_2.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_20_3.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_0.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_3.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_4.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_5.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_6.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_2_7.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_0.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_1.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_2.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_3.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_4.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_5.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_3_6.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_0.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_1.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_10.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_2.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_3.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_4.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_5.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_6.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_7.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_8.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_4_9.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_Canada.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_HPC.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_MRMS.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_NCEP.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_NDFD.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_2_local_index.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_4_5.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/grib2_table_versions.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/gt_datum.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/gt_ellips.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/header.dxf,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/inspire_cp_BasicPropertyUnit.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/inspire_cp_CadastralBoundary.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/inspire_cp_CadastralParcel.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/inspire_cp_CadastralZoning.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_AdmArea.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_AdmBdry.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_AdmPt.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_BldA.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_BldL.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_Cntr.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_CommBdry.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_CommPt.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_Cstline.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_ElevPt.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_GCP.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_LeveeEdge.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RailCL.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdASL.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdArea.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdCompt.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdEdg.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdMgtBdry.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RdSgmtA.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_RvrMgtBdry.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_SBAPt.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_SBArea.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_SBBdry.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_WA.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_WL.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_WStrA.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/jpfgdgml_WStrL.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/leaflet_template.html,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/netcdf_config.xsd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/nitf_spec.xml,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/nitf_spec.xsd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ogr_fields_override.schema.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ogrinfo_output.schema.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ogrvrt.xsd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/osmconf.ini,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ozi_datum.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ozi_ellips.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/pci_datum.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/pci_ellips.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/pdfcomposition.xsd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/pds4_template.xml,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/plscenesconf.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ruian_vf_ob_v1.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ruian_vf_st_uvoh_v1.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ruian_vf_st_v1.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/ruian_vf_v1.gfs,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/s57agencies.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/s57attributes.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/s57expectedinput.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/s57objectclasses.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/seed_2d.dgn,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/seed_3d.dgn,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/stateplane.csv,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/template_tiles.mapml,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/tms_LINZAntarticaMapTileGrid.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/tms_MapML_APSTILE.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/tms_MapML_CBMTILE.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/tms_NZTM2000.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/trailer.dxf,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/usage,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vcpkg-cmake-wrapper.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vcpkg-spdx-resources.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vcpkg.spdx.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vcpkg_abi_info.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vdv452.xml,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vdv452.xsd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/gdal_data/vicar.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/io.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/mask.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/merge.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/path.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/plot.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/profiles.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/CH,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/GL27,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/ITRF2000,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/ITRF2008,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/ITRF2014,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/ITRF2020,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/copyright,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/deformation_model.schema.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/nad.lst,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/nad27,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/nad83,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/other.extra,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj-config-version.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj-config.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj-targets-debug.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj-targets-release.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj-targets.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj.db,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj.ini,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj4-targets-debug.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj4-targets-release.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/proj4-targets.cmake,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/projjson.schema.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/triangulation.schema.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/usage,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/vcpkg-spdx-resources.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/vcpkg.spdx.json,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/vcpkg_abi_info.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/proj_data/world,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__init__.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/__init__.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/blocks.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/bounds.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/calc.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/clip.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/convert.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/create.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/edit_info.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/env.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/gcps.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/helpers.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/info.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/insp.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/main.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/mask.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/merge.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/options.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/overview.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/rasterize.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/rm.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/sample.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/shapes.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/stack.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/transform.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/__pycache__/warp.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/blocks.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/bounds.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/calc.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/clip.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/convert.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/create.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/edit_info.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/env.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/gcps.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/helpers.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/info.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/insp.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/main.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/mask.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/merge.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/options.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/overview.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/rasterize.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/rm.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/sample.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/shapes.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/stack.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/transform.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rio/warp.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/rpc.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/sample.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/serde.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/session.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/shutil.c,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/shutil.cp312-win_amd64.pyd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/shutil.pyx,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/stack.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/tools.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/transform.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/vrt.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/warp.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/rasterio/windows.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/INSTALLER,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/LICENSE.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/METADATA,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/RECORD,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/REQUESTED,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scikit_image-0.26.0.dist-info/WHEEL,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1-cp312-cp312-win_amd64.whl,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/DELVEWHEEL,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/INSTALLER,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/LICENSE.txt,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/METADATA,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/RECORD,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/REQUESTED,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy-1.18.1.dist-info/WHEEL,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy.libs/libscipy_openblas-197ee2fc9b4d071f7e048078cac74115.dll,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__config__.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__init__.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__pycache__/__config__.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__pycache__/__init__.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__pycache__/_distributor_init.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__pycache__/conftest.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/__pycache__/version.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_cyutility.cp312-win_amd64.dll.a,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_cyutility.cp312-win_amd64.pyd,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_distributor_init.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/__pycache__/_array_api_compat_vendor.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/_array_api_compat_vendor.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/array_api_compat/__init__.py,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/array_api_compat/__pycache__/__init__.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/array_api_compat/__pycache__/_internal.cpython-312.pyc,P4,scratch/libs -> tmp/ ignorado de P4
tmp/cartografia_libs/scipy/_external/array_api_compat/_internal.py,P4,scratch/libs -> tmp/ ignorado de P4
